Class Name,Season,Section,Class Number,Meeting Time,Location,Instructor,Insutructor Url,Syllabus Url
ECO 555,Winter 2012-2013,Section:201,Class number:25636,Meeting time:M5:45PM-9:00PM,Location:DPAUL 08207atLoop Campus,,,
ECO 555,Winter 2012-2013,Section:202,Class number:25637,Meeting time:Th5:45PM-9:00PM,Location:LEWIS 00104atLoop Campus,,,
ECO 555,Winter 2012-2013,Section:203,Class number:25638,Meeting time:W5:45PM-9:00PM,Location:LEWIS 01007atLoop Campus,,,
ECO 555,Winter 2012-2013,Section:204,Class number:25639,Meeting time:Th6:00PM-9:15PM,Location:NAPRV 00226atNaperville Campus,,,
ECO 555,Winter 2012-2013,Section:225,Class number:26750,Meeting time:-,Location:BAHRA 00000,,,
ECO 555,Fall 2012-2013,Section:101,Class number:16026,Meeting time:M5:45PM-9:00PM,Location:DPAUL 08205atLoop Campus,,,
ECO 555,Fall 2012-2013,Section:102,Class number:16027,Meeting time:Tu5:45PM-9:00PM,Location:DPAUL 08205atLoop Campus,,,
ECO 555,Fall 2012-2013,Section:103,Class number:16028,Meeting time:W5:45PM-9:00PM,Location:LEWIS 00103atLoop Campus,,,
ECO 555,Fall 2012-2013,Section:104,Class number:16215,Meeting time:Th6:00PM-9:15PM,Location:OHARE 00308atO'Hare Campus,,,
ECO 555,Summer II 2011-2012,Section:501,Class number:41433,Meeting time:MW5:45PM-9:00PM,Location:DPAUL 08206atLoop Campus,,,
ECO 555,Summer I 2011-2012,Section:201,Class number:41432,Meeting time:TuTh5:45PM-9:00PM,Location:DPAUL 07200atLoop Campus,,,
ECO 555,Spring 2011-2012,Section:301,Class number:35917,Meeting time:Tu5:45PM-9:00PM,Location:LEWIS 01107atLoop Campus,,,
ECO 555,Spring 2011-2012,Section:302,Class number:35918,Meeting time:W5:45PM-9:00PM,Location:DPAUL 08010atLoop Campus,,,
ECO 555,Spring 2011-2012,Section:303,Class number:35919,Meeting time:Th5:45PM-9:00PM,Location:DPAUL 08203atLoop Campus,,,
ECO 555,Spring 2011-2012,Section:304,Class number:35920,Meeting time:M6:00PM-9:15PM,Location:RMEAD 00213atRolling Meadows Campus,,,
ECO 555,Winter 2011-2012,Section:201,Class number:21063,Meeting time:M5:45PM-9:00PM,Location:14EAS 00602atLoop Campus,,,
ECO 555,Winter 2011-2012,Section:202,Class number:21064,Meeting time:Tu5:45PM-9:00PM,Location:DPAUL 08002atLoop Campus,,,
ECO 555,Winter 2011-2012,Section:203,Class number:21065,Meeting time:W5:45PM-9:00PM,Location:LEWIS 01106atLoop Campus,,,
ECO 555,Winter 2011-2012,Section:204,Class number:21066,Meeting time:Th6:00PM-9:15PM,Location:N/AatNaperville Campus,,,
ECO 555,Fall 2011-2012,Section:101,Class number:15532,Meeting time:M5:45PM-9:00PM,Location:14EAS 00602atLoop Campus,,,
ECO 555,Fall 2011-2012,Section:103,Class number:16052,Meeting time:M6:00PM-9:15PM,Location:OHARE 00301atO'Hare Campus,,,
ECO 555,Fall 2011-2012,Section:104,Class number:16055,Meeting time:W5:45PM-9:00PM,Location:14EAS 00804atLoop Campus,,,
ECO 555,Fall 2011-2012,Section:115,Class number:16054,Meeting time:Th8:45AM-11:45AM,Location:DPAUL 08204atLoop Campus,,,
ECO 555,Summer II 2010-2011,Section:501,Class number:41062,Meeting time:MW5:45PM-9:00PM,Location:DPAUL 08005atLoop Campus,,,
ECO 555,Summer I 2010-2011,Section:201,Class number:41052,Meeting time:TuTh5:45PM-9:00PM,Location:LEWIS 01102atLoop Campus,,,
ECO 555,Spring 2010-2011,Section:301,Class number:33111,Meeting time:Tu5:45PM-9:00PM,Location:LEWIS 01002atLoop Campus,,,
ECO 555,Spring 2010-2011,Section:302,Class number:33112,Meeting time:W5:45PM-9:00PM,Location:LEWIS 01718atLoop Campus,,,
ECO 555,Spring 2010-2011,Section:303,Class number:33113,Meeting time:Th5:45PM-9:00PM,Location:DPAUL 08010atLoop Campus,,,
ECO 555,Spring 2010-2011,Section:304,Class number:33114,Meeting time:M6:00PM-9:15PM,Location:RMEAD 00213atRolling Meadows Campus,,,
ECO 555,Winter 2010-2011,Section:201,Class number:21632,Meeting time:M5:45PM-9:00PM,Location:LEWIS 01210atLoop Campus,,,
ECO 555,Winter 2010-2011,Section:202,Class number:21633,Meeting time:Tu5:45PM-9:00PM,Location:DPAUL 08009atLoop Campus,,,
ECO 555,Winter 2010-2011,Section:203,Class number:21634,Meeting time:W5:45PM-9:00PM,Location:DPAUL 06301atLoop Campus,,,
ECO 555,Winter 2010-2011,Section:204,Class number:21635,Meeting time:Th6:00PM-9:15PM,Location:N/AatNaperville Campus,,,
ECO 555,Fall 2010-2011,Section:101,Class number:13065,Meeting time:M5:45PM-9:00PM,Location:DPAUL 08206atLoop Campus,,,
ECO 555,Fall 2010-2011,Section:102,Class number:13066,Meeting time:Tu5:45PM-9:00PM,Location:DPAUL 08010atLoop Campus,,,
ECO 555,Fall 2010-2011,Section:103,Class number:13067,Meeting time:W5:45PM-9:00PM,Location:DPAUL 08206atLoop Campus,,,
ECO 555,Fall 2010-2011,Section:104,Class number:13068,Meeting time:M6:00PM-9:15PM,Location:OHARE 00208atO'Hare Campus,,,
ECO 555,Fall 2010-2011,Section:115,Class number:13069,Meeting time:Th8:30AM-11:45AM,Location:DPAUL 07602atLoop Campus,,,
FIN 555,Winter 2015-2016,Section:201,Class number:24953,Meeting time:M5:45PM-9:00PM,Location:N/AatNaperville Campus,,,
FIN 555,Winter 2015-2016,Section:202,Class number:24954,Meeting time:M5:45PM-9:00PM,Location:N/AatLoop Campus,,,
FIN 555,Winter 2015-2016,Section:203,Class number:24955,Meeting time:Tu5:45PM-9:00PM,Location:N/AatLoop Campus,,,
FIN 555,Winter 2015-2016,Section:204,Class number:26734,Meeting time:W5:45PM-9:00PM,Location:N/AatLoop Campus,,,
FIN 555,Winter 2015-2016,Section:205,Class number:26735,Meeting time:Th5:45PM-9:00PM,Location:N/AatLoop Campus,,,
FIN 555,Fall 2015-2016,Section:101,Class number:12554,Meeting time:Tu5:45PM-9:00PM,Location:DPAUL 08206atLoop Campus,,,
FIN 555,Fall 2015-2016,Section:102,Class number:12555,Meeting time:W5:45PM-9:00PM,Location:DPAUL 08206atLoop Campus,,,
FIN 555,Fall 2015-2016,Section:103,Class number:12572,Meeting time:Th5:45PM-9:00PM,Location:LEWIS 01004atLoop Campus,,,
FIN 555,Fall 2015-2016,Section:104,Class number:13045,Meeting time:M6:00PM-9:15PM,Location:OHARE 00301atO'Hare Campus,,,
FIN 555,Summer I 2014-2015,Section:201,Class number:40811,Meeting time:MW5:45PM-9:00PM,Location:DPAUL 08010atLoop Campus,,,
FIN 555,Spring 2014-2015,Section:302,Class number:34953,Meeting time:W5:45PM-9:00PM,Location:LEWIS 01207atLoop Campus,,,
FIN 555,Spring 2014-2015,Section:303,Class number:34954,Meeting time:Th5:45PM-9:00PM,Location:LEWIS 01207atLoop Campus,,,
FIN 555,Spring 2014-2015,Section:325,Class number:37711,Meeting time:-,Location:BAHRA 00000,,,
FIN 555,Spring 2014-2015,Section:340,Class number:34952,Meeting time:-,Location:N/AatOnline Campus,,,
FIN 555,Spring 2014-2015,Section:350,Class number:37413,Meeting time:Tu5:45PM-9:00PM,Location:14EAS 00606atLoop Campus,,,
FIN 555,Winter 2014-2015,Section:202,Class number:22786,Meeting time:Tu5:45PM-9:00PM,Location:DPAUL 08209atLoop Campus,,,
FIN 555,Winter 2014-2015,Section:203,Class number:22787,Meeting time:W5:45PM-9:00PM,Location:14EAS 00602atLoop Campus,,,
FIN 555,Winter 2014-2015,Section:204,Class number:22788,Meeting time:M6:00PM-9:15PM,Location:OHARE 00310atO'Hare Campus,,,
FIN 555,Fall 2014-2015,Section:103,Class number:15222,Meeting time:Tu5:45PM-9:00PM,Location:14EAS 00806atLoop Campus,,,
FIN 555,Fall 2014-2015,Section:104,Class number:15223,Meeting time:W5:45PM-9:00PM,Location:LEWIS 01002atLoop Campus,,,
FIN 555,Fall 2014-2015,Section:105,Class number:15244,Meeting time:Th5:45PM-9:00PM,Location:DPAUL 08209atLoop Campus,,,
FIN 555,Fall 2014-2015,Section:107,Class number:17353,Meeting time:M6:00PM-9:15PM,Location:OHARE 00301atO'Hare Campus,,,
FIN 555,Summer II 2013-2014,Section:501,Class number:40787,Meeting time:TuTh5:45PM-9:00PM,Location:DPAUL 08207atLoop Campus,,,
FIN 555,Summer II 2013-2014,Section:502,Class number:40788,Meeting time:MW5:45PM-9:00PM,Location:DPAUL 08209atLoop Campus,,,
FIN 555,Summer I 2013-2014,Section:201,Class number:40747,Meeting time:MW5:45PM-9:00PM,Location:DPAUL 08207atLoop Campus,,,
FIN 555,Summer I 2013-2014,Section:202,Class number:40748,Meeting time:TuTh5:45PM-9:00PM,Location:14EAS 00602atLoop Campus,,,
FIN 555,Spring 2013-2014,Section:301,Class number:36275,Meeting time:M5:45PM-9:00PM,Location:DPAUL 08209atLoop Campus,,,
FIN 555,Spring 2013-2014,Section:302,Class number:36276,Meeting time:W5:45PM-9:00PM,Location:DPAUL 08209atLoop Campus,,,
FIN 555,Spring 2013-2014,Section:303,Class number:36277,Meeting time:Tu5:45PM-9:00PM,Location:DPAUL 05554atLoop Campus,,,
FIN 555,Winter 2013-2014,Section:201,Class number:26822,Meeting time:M6:00PM-9:15PM,Location:OHARE 00301atO'Hare Campus,,,
FIN 555,Winter 2013-2014,Section:202,Class number:26823,Meeting time:W5:45PM-9:00PM,Location:DPAUL 08209atLoop Campus,,,
FIN 555,Winter 2013-2014,Section:203,Class number:26824,Meeting time:Tu5:45PM-9:00PM,Location:14EAS 00602atLoop Campus,,,
FIN 555,Winter 2013-2014,Section:215,Class number:26825,Meeting time:Th8:30AM-11:45AM,Location:LEWIS 01509atLoop Campus,,,
FIN 555,Winter 2013-2014,Section:241,Class number:26826,Meeting time:Th5:45PM-9:00PM,Location:LEWIS 01004atLoop Campus,,,
FIN 555,Fall 2013-2014,Section:103,Class number:14516,Meeting time:Tu5:45PM-9:00PM,Location:DPAUL 08002atLoop Campus,,,
FIN 555,Fall 2013-2014,Section:104,Class number:14517,Meeting time:W5:45PM-9:00PM,Location:DPAUL 08207atLoop Campus,,,
FIN 555,Fall 2013-2014,Section:105,Class number:14682,Meeting time:Th5:45PM-9:00PM,Location:DPAUL 08204atLoop Campus,,,
FIN 555,Fall 2013-2014,Section:125,Class number:17173,Meeting time:-,Location:BAHRA 00000,,,
FIN 555,Summer II 2012-2013,Section:501,Class number:41130,Meeting time:TuTh5:45PM-9:00PM,Location:DPAUL 08203atLoop Campus,,,
FIN 555,Summer II 2012-2013,Section:502,Class number:41131,Meeting time:MW5:45PM-9:00PM,Location:DPAUL 08203atLoop Campus,,,
FIN 555,Summer I 2012-2013,Section:201,Class number:41011,Meeting time:MW5:45PM-9:00PM,Location:DPAUL 08209atLoop Campus,,,
FIN 555,Summer I 2012-2013,Section:202,Class number:41014,Meeting time:TuTh5:45PM-9:00PM,Location:DPAUL 05700atLoop Campus,,,
FIN 555,Spring 2012-2013,Section:301,Class number:34306,Meeting time:Tu5:45PM-9:00PM,Location:LEWIS 01312atLoop Campus,,,
FIN 555,Spring 2012-2013,Section:302,Class number:34307,Meeting time:W5:45PM-9:00PM,Location:DPAUL 08206atLoop Campus,,,
FIN 555,Spring 2012-2013,Section:303,Class number:34308,Meeting time:M5:45PM-9:00PM,Location:DPAUL 08206atLoop Campus,,,
FIN 555,Winter 2012-2013,Section:201,Class number:23790,Meeting time:W5:45PM-9:00PM,Location:LEWIS 01004atLoop Campus,,,
FIN 555,Winter 2012-2013,Section:202,Class number:23791,Meeting time:Tu5:45PM-9:00PM,Location:DPAUL 08203atLoop Campus,,,
FIN 555,Winter 2012-2013,Section:203,Class number:23794,Meeting time:Th8:30AM-11:45AM,Location:DPAUL 08203atLoop Campus,,,
FIN 555,Winter 2012-2013,Section:204,Class number:23795,Meeting time:M6:00PM-9:15PM,Location:OHARE 00309atO'Hare Campus,,,
FIN 555,Fall 2012-2013,Section:101,Class number:13649,Meeting time:Th5:45PM-9:00PM,Location:DPAUL 0C103atLoop Campus,,,
FIN 555,Fall 2012-2013,Section:102,Class number:13650,Meeting time:W5:45PM-9:00PM,Location:DPAUL 08205atLoop Campus,,,
FIN 555,Fall 2012-2013,Section:103,Class number:13800,Meeting time:W1:30PM-4:45PM,Location:14EAS 00806atLoop Campus,,,
FIN 555,Fall 2012-2013,Section:104,Class number:16815,Meeting time:W5:45PM-9:00PM,Location:DPAUL 06305atLoop Campus,,,
FIN 555,Fall 2012-2013,Section:125,Class number:16635,Meeting time:-,Location:BAHRA 00000,,,
FIN 555,Fall 2012-2013,Section:141,Class number:13651,Meeting time:Tu5:45PM-9:00PM,Location:LEWIS 01106atLoop Campus,,,
FIN 555,Summer II 2011-2012,Section:501,Class number:41396,Meeting time:MW5:45PM-9:00PM,Location:DPAUL 08204atLoop Campus,,,
FIN 555,Summer II 2011-2012,Section:502,Class number:42184,Meeting time:TuTh5:45PM-9:00PM,Location:DPAUL 08204atLoop Campus,,,
FIN 555,Summer I 2011-2012,Section:201,Class number:41351,Meeting time:TuTh6:00PM-9:15PM,Location:N/AatNaperville Campus,,,
FIN 555,Summer I 2011-2012,Section:202,Class number:41352,Meeting time:MW5:45PM-9:00PM,Location:14EAS 00806atLoop Campus,,,
FIN 555,Spring 2011-2012,Section:301,Class number:35221,Meeting time:W5:45PM-9:00PM,Location:DPAUL 08002atLoop Campus,,,
FIN 555,Spring 2011-2012,Section:302,Class number:35222,Meeting time:Tu6:00PM-9:15PM,Location:OHARE 00308atO'Hare Campus,,,
FIN 555,Spring 2011-2012,Section:303,Class number:35241,Meeting time:Tu5:45PM-9:00PM,Location:DPAUL 08203atLoop Campus,,,
FIN 555,Spring 2011-2012,Section:341,Class number:35235,Meeting time:Th5:45PM-9:00PM,Location:DPAUL 06308atLoop Campus,,,
FIN 555,Winter 2011-2012,Section:201,Class number:20986,Meeting time:M5:45PM-9:00PM,Location:DPAUL 08005atLoop Campus,,,
FIN 555,Winter 2011-2012,Section:202,Class number:20987,Meeting time:Tu6:00PM-9:15PM,Location:N/AatNaperville Campus,,,
FIN 555,Winter 2011-2012,Section:203,Class number:20988,Meeting time:W6:00PM-9:15PM,Location:OHARE 00308atO'Hare Campus,,,
FIN 555,Winter 2011-2012,Section:204,Class number:20989,Meeting time:Th5:45PM-9:00PM,Location:DPAUL 08010atLoop Campus,,,
FIN 555,Winter 2011-2012,Section:215,Class number:20990,Meeting time:Th8:30AM-11:45AM,Location:DPAUL 08203atLoop Campus,,,
FIN 555,Fall 2011-2012,Section:101,Class number:14565,Meeting time:Tu6:00PM-9:15PM,Location:RMEAD 00216atRolling Meadows Campus,,,
FIN 555,Fall 2011-2012,Section:102,Class number:14566,Meeting time:Tu5:45PM-9:00PM,Location:DPAUL 08204atLoop Campus,,,
FIN 555,Fall 2011-2012,Section:103,Class number:14567,Meeting time:W5:45PM-9:00PM,Location:DPAUL 08204atLoop Campus,,,
FIN 555,Fall 2011-2012,Section:104,Class number:16313,Meeting time:M5:45PM-9:00PM,Location:DPAUL 08203atLoop Campus,,,
FIN 555,Fall 2011-2012,Section:140,Class number:14568,Meeting time:-,Location:N/AatOnline Campus,,,
FIN 555,Summer II 2010-2011,Section:501,Class number:41040,Meeting time:TuTh5:45PM-9:00PM,Location:DPAUL 08010atLoop Campus,,,
FIN 555,Summer I 2010-2011,Section:201,Class number:41004,Meeting time:MW6:00PM-9:15PM,Location:NAPRV 00223atNaperville Campus,,,
FIN 555,Summer I 2010-2011,Section:202,Class number:41005,Meeting time:TuTh5:45PM-9:00PM,Location:DPAUL 08010atLoop Campus,,,
FIN 555,Spring 2010-2011,Section:301,Class number:35164,Meeting time:M5:45PM-9:00PM,Location:LEWIS 01003atLoop Campus,,,
FIN 555,Spring 2010-2011,Section:302,Class number:35165,Meeting time:Tu6:00PM-9:15PM,Location:OHARE 00301atO'Hare Campus,,,
FIN 555,Spring 2010-2011,Section:303,Class number:35166,Meeting time:W5:45PM-9:00PM,Location:DPAUL 08207atLoop Campus,,,
FIN 555,Spring 2010-2011,Section:304,Class number:36985,Meeting time:-,Location:N/AatLoop Campus,,,
FIN 555,Spring 2010-2011,Section:341,Class number:35167,Meeting time:Th5:45PM-9:00PM,Location:DPAUL 08203atLoop Campus,,,
FIN 555,Winter 2010-2011,Section:201,Class number:20787,Meeting time:M5:45PM-9:00PM,Location:DPAUL 08005atLoop Campus,,,
FIN 555,Winter 2010-2011,Section:202,Class number:20788,Meeting time:Tu6:00PM-9:15PM,Location:N/AatNaperville Campus,,,
FIN 555,Winter 2010-2011,Section:203,Class number:20789,Meeting time:W6:00PM-9:15PM,Location:OHARE 00302atO'Hare Campus,,,
FIN 555,Winter 2010-2011,Section:204,Class number:20790,Meeting time:Th5:45PM-9:00PM,Location:DPAUL 08208atLoop Campus,,,
FIN 555,Winter 2010-2011,Section:205,Class number:20792,Meeting time:Th1:30PM-4:45PM,Location:DPAUL 08207atLoop Campus,,,
FIN 555,Fall 2010-2011,Section:101,Class number:11625,Meeting time:Tu5:45PM-9:00PM,Location:DPAUL 08005atLoop Campus,,,
FIN 555,Fall 2010-2011,Section:102,Class number:11626,Meeting time:W5:45PM-9:00PM,Location:DPAUL 08005atLoop Campus,,,
FIN 555,Fall 2010-2011,Section:103,Class number:11627,Meeting time:Tu6:00PM-9:15PM,Location:RMEAD 00232atRolling Meadows Campus,,,
FIN 555,Fall 2010-2011,Section:140,Class number:13715,Meeting time:-,Location:N/AatOnline Campus,,,
FIN 523,Winter 2015-2016,Section:201,Class number:24944,Meeting time:Tu5:45PM-9:00PM,Location:N/AatLoop Campus,,,
FIN 523,Winter 2015-2016,Section:202,Class number:24945,Meeting time:W5:45PM-9:00PM,Location:N/AatLoop Campus,,,
FIN 523,Winter 2015-2016,Section:209,Class number:24946,Meeting time:Sa8:00AM-12:00PM,Location:N/AatO'Hare Campus,,,
FIN 523,Fall 2015-2016,Section:101,Class number:12550,Meeting time:Tu5:45PM-9:00PM,Location:14EAS 00607atLoop Campus,,,
FIN 523,Summer II 2014-2015,Section:501,Class number:40810,Meeting time:TuTh5:45PM-9:00PM,Location:DPAUL 08010atLoop Campus,,,
FIN 523,Summer I 2014-2015,Section:201,Class number:40809,Meeting time:MW5:45PM-9:00PM,Location:DPAUL 08205atLoop Campus,,,
FIN 523,Spring 2014-2015,Section:303,Class number:34945,Meeting time:Th5:45PM-9:00PM,Location:DPAUL 08203atLoop Campus,,,
FIN 523,Winter 2014-2015,Section:202,Class number:22773,Meeting time:W5:45PM-9:00PM,Location:N/AatLoop Campus,,,
FIN 523,Winter 2014-2015,Section:203,Class number:22774,Meeting time:M5:45PM-9:00PM,Location:DPAUL 08011atLoop Campus,,,
FIN 523,Winter 2014-2015,Section:204,Class number:22776,Meeting time:Tu5:45PM-9:00PM,Location:DPAUL 07200atLoop Campus,,,
FIN 523,Winter 2014-2015,Section:215,Class number:22772,Meeting time:Th1:30PM-4:45PM,Location:14EAS 00607atLoop Campus,,,
FIN 523,Fall 2014-2015,Section:101,Class number:15217,Meeting time:Tu5:45PM-9:00PM,Location:DPAUL 08203atLoop Campus,,,
FIN 523,Fall 2014-2015,Section:102,Class number:15218,Meeting time:W5:45PM-9:00PM,Location:14EAS 00804atLoop Campus,,,
FIN 523,Summer II 2013-2014,Section:501,Class number:40781,Meeting time:MW5:45PM-9:00PM,Location:DPAUL 05700atLoop Campus,,,
FIN 523,Summer I 2013-2014,Section:201,Class number:40744,Meeting time:MW5:45PM-9:00PM,Location:DPAUL 08205atLoop Campus,,,
FIN 523,Spring 2013-2014,Section:301,Class number:36261,Meeting time:W5:45PM-9:00PM,Location:LEWIS 01004atLoop Campus,,,
FIN 523,Spring 2013-2014,Section:302,Class number:36262,Meeting time:Tu5:45PM-9:00PM,Location:14EAS 00602atLoop Campus,,,
FIN 523,Spring 2013-2014,Section:303,Class number:36263,Meeting time:Th1:30PM-4:45PM,Location:LEWIS 01009atLoop Campus,,,
FIN 523,Winter 2013-2014,Section:201,Class number:26806,Meeting time:Th1:30PM-4:45PM,Location:14EAS 00805atLoop Campus,,,
FIN 523,Winter 2013-2014,Section:203,Class number:26808,Meeting time:W5:45PM-9:00PM,Location:LEWIS 00104atLoop Campus,,,
FIN 523,Winter 2013-2014,Section:209,Class number:26809,Meeting time:Sa8:00AM-12:00PM,Location:OHARE 00205atO'Hare Campus,,,
FIN 523,Winter 2013-2014,Section:240,Class number:26810,Meeting time:-,Location:N/AatOnline Campus,,,
FIN 523,Fall 2013-2014,Section:101,Class number:14509,Meeting time:Tu5:45PM-9:00PM,Location:LEWIS 01004atLoop Campus,,,
FIN 523,Fall 2013-2014,Section:102,Class number:14510,Meeting time:W5:45PM-9:00PM,Location:DPAUL 08206atLoop Campus,,,
FIN 523,Summer II 2012-2013,Section:501,Class number:41113,Meeting time:MW5:45PM-9:00PM,Location:DPAUL 08207atLoop Campus,,,
FIN 523,Summer I 2012-2013,Section:201,Class number:41002,Meeting time:MW5:45PM-9:00PM,Location:DPAUL 08010atLoop Campus,,,
FIN 523,Spring 2012-2013,Section:301,Class number:34208,Meeting time:Th6:00PM-9:15PM,Location:OHARE 00306atO'Hare Campus,,,
FIN 523,Spring 2012-2013,Section:303,Class number:34210,Meeting time:Th1:30PM-4:45PM,Location:DPAUL 08209atLoop Campus,,,
FIN 523,Spring 2012-2013,Section:304,Class number:34211,Meeting time:Tu5:45PM-9:00PM,Location:LEWIS 01210atLoop Campus,,,
FIN 523,Winter 2012-2013,Section:201,Class number:23769,Meeting time:Th1:30PM-4:45PM,Location:DPAUL 08209atLoop Campus,,,
FIN 523,Winter 2012-2013,Section:202,Class number:23770,Meeting time:W5:45PM-9:00PM,Location:DPAUL 08010atLoop Campus,,,
FIN 523,Winter 2012-2013,Section:209,Class number:23835,Meeting time:Sa8:00AM-12:00PM,Location:OHARE 00306atO'Hare Campus,,,
FIN 523,Winter 2012-2013,Section:240,Class number:23771,Meeting time:-,Location:N/AatOnline Campus,,,
FIN 523,Fall 2012-2013,Section:101,Class number:13617,Meeting time:Tu5:45PM-9:00PM,Location:DPAUL 07601atLoop Campus,,,
FIN 523,Fall 2012-2013,Section:140,Class number:13614,Meeting time:-,Location:N/AatOnline Campus,,,
FIN 523,Summer II 2011-2012,Section:501,Class number:41395,Meeting time:TuTh5:45PM-9:00PM,Location:14EAS 00802atLoop Campus,,,
